url,Course Title,Course Headline,Instructor,off_price,orig_price,Rating,Number of Ratings,Course Length,Number of Lectures,Difficulity,Subscribers
https://www.udemy.com/course/itil-4-course/,ITIL 4 Foundation Course & Certification Exam Training,Get The Training You Need to Get Certified to The Best IT Service Management Certification -The ITIL 4 Foundation-,"EL MAQTBA, Sadok Smine",14.99,49.99,4.2,171,3,66,All Levels,7039 
https://www.udemy.com/course/learn-master-etl-data-integration-with-pentaho-kettle-pdi/,Learn to master ETL data integration with Pentaho kettle PDI,"Learn how to develop ETL with Pentaho PDI 8 (2nd edition) 2020 #1 - full Project, hands on, tips and tricks and homework",Itamar Steinberg (inflow systems),54.99,,4.3,175,10,73,Intermediate,1649 
https://www.udemy.com/course/arduino-robotics-with-the-mbot/,Arduino Robotics with the mBot,An introduction to robotics with the world's friendliest learning robot,Dr. Peter Dalmaris,14.99,89.99,4.3,174,5,39,Beginner,1507 
https://www.udemy.com/course/introduction-to-core-java/,Core Java - Full course,Core Java - From basics to advance,Vinayak Nayak,14.99,19.99,4.3,174,9.5,46,Beginner,15954 
https://www.udemy.com/course/labview-step-by-step-your-complete-guide/,LabVIEW Step By Step: Beginners Complete Guide,A-Z Guide that takes you from ZERO to HERO in LabVIEW and helps you start using LabVIEW efficiently,"Educational Engineering Team, Ashraf Said",14.99,39.99,3.8,174,1,23,All Levels,6768 
https://www.udemy.com/course/sdf-proving-file-use-knowledge-part-2-prefetch/,SDF: Windows Prefetch Forensics,Learn how an analyze Windows prefetch evidence,Michael Leclair,14.99,49.99,4.6,174,1.5,29,All Levels,926 
https://www.udemy.com/course/xtremeie-mpls/,CCIE Enterprise Infrastructure - Transport Technologies,"This course covers Section 3.0, Transport Technologies, for the CCIE Enterprise Infrastructure Practical Exam",JP Cedeno,14.99,19.99,4.8,174,7.5,18,All Levels,1314 
https://www.udemy.com/course/sap-excel-integration/,SAP Excel Integration,Real Time SAP Excel Reporting using simple VBA Programming,SAP  Buddy,14.99,39.99,3.9,173,3.5,19,All Levels,1113 
https://www.udemy.com/course/malware-analysis-fundamentals/,Reverse Engineering and Malware Analysis Fundamentals,Beginners' course on reverse engineering and malware analysis,Paul Chin,14.99,59.99,4.2,173,6.5,43,Beginner,20044 
https://www.udemy.com/course/learntableau/,NEW-Learn Tableau & Ace the Tableau Desktop Specialist Exam,"Learn Tableau with detailed video tutorials, Study Guide & Tips/Tricks, 100+ Exam like Q's with solutions, Quick Support",Vivek P,14.99,89.99,4.6,173,7.5,82,All Levels,3940 
https://www.udemy.com/course/kubernetes-best-practices/,Practical Kubernetes Guide,"Learn Kubernetes Best Practices related to Security, DevOps, Scalability, Administration, Deployment and Operations.",Houssem Dellai,14.99,29.99,4.5,173,4,33,Beginner,39643 
https://www.udemy.com/course/how-to-program-microsoft-excel-as-a-modbus-master-hmi/,How to Program Microsoft Excel as a Modbus Master HMI,Learn how to use Microsoft Excel to communicate Serially or via TCP/IP with any Modbus Slave,Emile Ackbarali,14.99,19.99,4.4,173,1.5,17,Intermediate,748 
https://www.udemy.com/course/computer-hardware-operating-system-and-networking-r/,"Computer Hardware, Operating System and Networking",For Any Graduates/Engineering/Diploma/Arts & Science/Freshers/Home Users/Individuals/Desktop Support/FM/Service Engineer,"ILANCHEZHIAN K / 56,115+ Students Technical Consultant",14.99,19.99,4.0,173,20,43,All Levels,17711 
https://www.udemy.com/course/certified-cloud-security-professional/,Certified Cloud Security Professional (CCSP),Official Exam Guide & Content - Currently Being Updated,CloudTAC - Training,14.99,19.99,3.6,173,8,31,Expert,1184 
https://www.udemy.com/course/aws-serverless-design-for-iot/,AWS Serverless Design for IoT,"Program the ESP8266/ESP32 in Arduino, then enhance, store, and and visualize IoT data with AWS Serverless design flows",Stephen Borsay,14.99,54.99,4.5,173,7.5,67,Intermediate,1727 
https://www.udemy.com/course/an-introduction-to-the-dnp3-scada-communications-protocol/,An Introduction to the DNP3 SCADA Communications Protocol,Learn the fundamentals of the DNP3 SCADA protocol using both a theoretical and practical approach,Emile Ackbarali,14.99,34.99,4.3,173,2.5,31,Intermediate,533 
https://www.udemy.com/course/aws-architect/,AWS Certified Solutions Architect Associate 2018 - Exam Prep,What you need to know to pass the AWS Certified Solutions Architect Associate exam (CSAA). The fastest way to success.,"Scott Duffy  • 550.000+ Students, Sean Kaye, Software Architect.ca",14.99,69.99,4.3,173,11.5,100,Beginner,2190 
https://www.udemy.com/course/build-full-stack-react-native-apps-with-expressjs-backend/,Build Full-stack React Native Apps with Node.js Backend,"Learn how to build full-stack mobile apps using React Native, Redux, React Navigation with Node.js on the backend.",Obot Kingsley,14.99,49.99,4.5,172,15,113,All Levels,938 
https://www.udemy.com/course/the-airtable-academy/,The Airtable Academy | Become a Pro with Airtable & Zapier,Elevate your projects to the next level using Airtable & Zapier,Tobias Troendle,14.99,89.99,4.7,172,1.5,25,All Levels,706 
https://www.udemy.com/course/spring-professional-certification-exam-tutorial-module-08/,Spring Professional Certification Exam Tutorial - Module 08,Spring Testing,Dominik Cebula,14.99,19.99,4.5,172,2,9,Intermediate,1118 
https://www.udemy.com/course/xtremeospf/,CCIE Enterprise Infrastructure - OSPF,Learn OSPF for the CCIE Enterprise Infrastructure,JP Cedeno,14.99,29.99,4.6,172,10.5,33,Beginner,1238 
https://www.udemy.com/course/mb-901-course/,Microsoft MB-901 Cert Course: Dynamics 365 Fundamentals,Gain a firm understanding of the fundamentals of Dynamics 365 with this course!,Skylines Academy,14.99,39.99,4.3,172,3.5,37,Beginner,705 
https://www.udemy.com/course/fundamentals-of-network-security/,Fundamentals of Network Security,Network+ and Security+ based training with a Nessus Lab,Corey Charles,14.99,89.99,4.6,172,2.5,29,All Levels,550 
https://www.udemy.com/course/google-earth-engine-machine-learning-geospatial-analysis/,Google Earth Engine for Machine Learning & Change Detection,Become Expert in Spatial analysis & Remote Sensing for machine learning in land use / land cover in Google Earth Engine,"Kate Alison, Georg Müller",14.99,89.99,4.2,172,6.5,39,All Levels,2481 
https://www.udemy.com/course/intermediate-ios-11-complex-and-advanced-iphone-apps/,Intermediate iOS - Complex and Advanced iPhone Apps,Use Xcode and Swift 4 to take your app development skills to the next level,"Nick Walter, Mohammad Azam",14.99,89.99,4.3,172,12.5,63,All Levels,2256 
https://www.udemy.com/course/big-data-in-the-aws-amazon-web-services-cloud/,Big Data in the AWS (Amazon Web Services) Cloud,"Learn about building out scalable, resilient Big Data solutions using the AWS platform",AWS Data Consultant,14.99,89.99,3.6,172,2,27,All Levels,976 
https://www.udemy.com/course/cellular-wireless-network-architecture-and-management/,Cellular Wireless Network : Architecture and Management,Foundational course for GSM technology that revolutionized future of wireless voice and data communication,RankOne Consulting,14.99,49.99,3.6,171,3,23,All Levels,459 
https://www.udemy.com/course/gns3-certified-associate-exam-official-course-pass-the-exam/,GNS3 Certified Associate Exam Official Course (GNS3A).,"This is the official GNS3A course (exam author). Learn GNS3, Python, Ansible, Linux, SDN and more from David Bombal",David Bombal,14.99,49.99,4.9,171,67.5,695,Beginner,2268 
https://www.udemy.com/course/computer-networks-for-beginners-it-networking-fundamentals/,Computer Networks For Beginners | IT Networking Fundamentals,Basics of networks and its introduction,Edoreal Learning Solutions,14.99,89.99,3.5,171,4,49,Beginner,3682 
https://www.udemy.com/course/xtremeie-layer2/,CCIE Routing & Switching 5.1 Layer 2 Technologies,Learn Layer 2 Technologies for the CCIE Routing & Switching version 5 Exam,JP Cedeno,14.99,39.99,4.7,171,11,36,All Levels,1110 
https://www.udemy.com/course/cbtu-ethical-hacking-course/,Ethical Hacking training course - Master hacking,"Ethical hacking, ceh certification, penetration testing, wifi hacking, kali linux, cloud security, cryptography, sql inj",Kaushik Vadali,14.99,89.99,2.8,171,11.5,112,All Levels,10156 
https://www.udemy.com/course/salesforce-flow/,Salesforce Lightning Flows,Flow Automation Made Easy,Andy Engin Utkan,14.99,59.99,4.6,170,2,40,All Levels,903 
https://www.udemy.com/course/develop-mobile-data-collection-solutions-using-kobo-toolbox/,Develop Mobile Data Collection Solutions using Kobo Toolbox,Learn how to develop data collection forms that enable you to collect data using mobile devices online and offline,"Alexander Mtembenuzeni, Unik Multimedia Learning",14.99,19.99,4.2,171,1,9,Beginner,4859 
https://www.udemy.com/course/veyhurdam-cisco-meraki-wireless-course-with-labs/,Cisco Meraki Wireless Course with Labs,Cisco Meraki Wireless Training With Step by Step Labs and Detailed Theory,Veyhurdam Dikmen,14.99,19.99,4.4,171,4,39,All Levels,846 
https://www.udemy.com/course/nextjs-crash-course-with-react-tailwind-2021/,Next.js Crash Course with React and Tailwind CSS 2021,Learn the basic fundamentals of Next.js Application with Reactjs and TailwindCSS,Imran Sayed,14.99,19.99,4.2,171,1,8,Beginner,8392 
https://www.udemy.com/course/ethical-hacking-and-penetration-testing-with-free-tools/,Free Tools for Penetration Testing and Ethical Hacking,"Learn hackers`Web Hacking, Network Scanning and Password Cracking tools such as Wireshark, Nmap, Metasploit, Maltego",Muharrem AYDIN,14.99,89.99,4.6,170,8.5,106,All Levels,3167 
https://www.udemy.com/course/ccna-icnd2-cisco-labs/,CCNA Labs - 7 Days till your Cisco 200-125 and 200-105 Exam,CCNA / ICND2 Labs that you can practice at home with a full list of commands. A review before the exam.,Marious Kuriata,14.99,34.99,5.0,170,4.5,33,Beginner,1319 
https://www.udemy.com/course/vlan-on-mikrotik-with-labs-routeros-swos/,VLAN on MikroTik with LABS (RouterOS & SwOS),"Understand and configure VLAN's on different MikroTik products (RB, CRS & CSS) using RouterOS and SwOS",Maher Haddad,14.99,19.99,4.8,170,3,14,All Levels,640 
https://www.udemy.com/course/aws-elastic-beanstalk-master-class/,AWS Elastic Beanstalk - Master Class|Hands On Learning!,"Learn Load Balancers, ASG, Rolling Deployment, VPC Designs, RDS Databases, CICD, DevOps, EB CLI, Packer,Custom Platforms","Kalyan Reddy Daida | DevOps & SRE Architect on AWS, Azure & Google Cloud Platforms",14.99,19.99,4.2,170,14.5,103,All Levels,4999 
https://www.udemy.com/course/microsoft-365-certification/,MS-900 Exam: Microsoft 365 Fundamentals Video Course + Ques,MS-900: Microsoft 365 Fundamentals | Microsoft office 365 | office 365 |  MS 900 | 11+ hrs | 100% Syllabus | PPT | Demo,"Eshant Garg | AWS Certified Cloud Practitioner | LearnCloud.Info | 100,000+ Enrollments",14.99,24.99,4.7,170,11.5,89,Beginner,2493 
https://www.udemy.com/course/be-a-zoom-pro-the-ultimate-course/,Be a Zoom Pro the Ultimate Course,Zoom: Host Professional Zoom Meetings like a Zoom Pro. Video conferencing with Zoom. Online Teaching with Zoom.,Kim Murphy,14.99,24.99,4.7,170,1.5,9,All Levels,449 
https://www.udemy.com/course/basics-of-pic18-microcontroller/,Basics of PIC18 Microcontroller,Learn how to implement basics and simulation on PIC18 using MPLAB X Software.,"Eduvance (Microchip Certified Trainer, AUP Trainer, CUA Trainer)",14.99,49.99,3.8,170,4.5,36,All Levels,1182 
https://www.udemy.com/course/ubuntu-linux-on-virtualbox-quick-setup/,Ubuntu Linux on  VirtualBox quick setup,Boost your productivity by running multiple operating systems in the same time!,Alex Horea,14.99,19.99,4.2,170,40 total min,12,All Levels,12399 
https://www.udemy.com/course/learn-html-and-css-from-scratch-build-responsive-websites/,Learn HTML and CSS from Scratch - Build Responsive Websites,Learn to build modern responsive websites step by step using the latest HTML5 and CSS3 and become a Web Developer!,Himanshu Verma,14.99,89.99,4.7,170,21,97,All Levels,6722 
https://www.udemy.com/course/dax-power-pivot-10-easy-steps-for-advanced-users/,DAX Power Pivot 10 Easy Steps for Advanced Users,"Learn advanced Data Modeling techniques, Variables and Budget Patterns",Gilly Dow,14.99,89.99,4.9,169,9,85,Expert,1135 
https://www.udemy.com/course/microsoft-dynamic-ax-2012-r3-development-customization/,Microsoft Dynamics AX 2012 R3 Development - Level 1,Getting Started With  Microsoft Dynamics AX 2012 R3 Development & Customization,Binary IT Solution,14.99,89.99,4.5,169,10,74,Beginner,804 
https://www.udemy.com/course/comptia-security-sy0-501-certification-bootcamp/,CompTIA Security+ (SY0-501) Certification Bootcamp,"Preparing you for the CompTIA Security+ exam, bootcamp style.",Jon Good,14.99,49.99,4.3,169,3.5,70,All Levels,689 
https://www.udemy.com/course/kali-linux-basics/,Kali Linux Basics for Hackers,Learn the basics of the most used Linux distribution for hacking!,Luciano Ferrari,14.99,19.99,4.0,169,1.5,7,Beginner,14154 
https://www.udemy.com/course/hadoop-cluster-administration-course-guide-for-hadoop-admin/,Hadoop Cluster Administration Course: Guide for Hadoop Admin,Become a Hadoop Cluster Administrator from Beginning,Elementary Learners,14.99,89.99,3.5,169,6.5,72,Intermediate,1071 
https://www.udemy.com/course/cisco-networking-basics-for-beginners-getting-started/,Cisco CCNA Networking Basics for Beginners: Getting Started,Welcome to the World of Cisco CCNA Networking Basics for Beginners. Learn to build networks and its troubleshooting.,Dr. Sunil Soni,14.99,49.99,3.9,168,2.5,21,Beginner,3751 
https://www.udemy.com/course/web-scraping-for-data-science-python-selenium-basics/,Web Scraping for Data Science - Python & Selenium - Basics,Learn the Fundamentals of XPath and Selenium to Scrape the Data from the Web,Alexander Schlee,14.99,29.99,4.7,169,3.5,28,Beginner,25455 
https://www.udemy.com/course/creating-whiteboard-animation-videos-using-videoscribe/,Practical Guide: Whiteboard Animation with Videoscribe,"Making Whiteboard animation videos with VideoScribe, with the help of Camtasia, InKscape & PhotoShop.",Mohamed A. Abozeima,14.99,89.99,3.9,168,2,29,All Levels,13872 
https://www.udemy.com/course/serverless-tutorial-aws-lambda-and-azure-functions/,Serverless for Beginners: Learn AWS Lambda & Azure Functions,"Serverless for Beginners - Learn AWS Lambda, Azure Functions, SAM & Serverless Framework","in28Minutes Official, Open Cloud Solutions | Microsoft Azure Certification - AZ 900",14.99,89.99,4.6,168,12,139,All Levels,2614 
https://www.udemy.com/course/linux-operating-system-with-shell-from-scratch-for-beginners/,Linux Operating System: A complete Linux guide for Beginners,"Linux Command Line, Ubuntu, shell scripting, bash shell, Linux Administration, Linux Operating system, IT job essentials",Ankush Choudhary,14.99,19.99,4.5,168,3.5,51,Beginner,27163 
https://www.udemy.com/course/cca-175-spark-and-hadoop-developer-practice-tests/,CCA 175 Spark and Hadoop Developer - Practice Tests,Do you want to evaluate yourself whether you are ready for CCA 175 Spark and Hadoop Developer Certification Exam?,Durga Viswanatha Raju Gadiraju,14.99,24.99,4.6,168,1.5,15,Intermediate,2381 
https://www.udemy.com/course/crack-business-analysis/,Crack Business Analysis!,An eye opener course towards business analysis as a profession.,Mike Ghaemi,14.99,34.99,4.1,168,2.5,43,All Levels,4334 
https://www.udemy.com/course/image-processing-from-ground-uptm/,C ++Image Processing From Ground Up™,Build an Image Processing Library in C++,"Israel Gbati, PyTribe .",14.99,89.99,3.9,168,7.5,62,All Levels,1101 
https://www.udemy.com/course/full-ethical-hacking-penetration-testing-course/,Full Ethical Hacking & Penetration Testing Course | Ethical,"Ethical Hacking is in demand. Learn Ethical Hacking penetration testing, web hacking, Metasploit & become ethical hacker",Oak Academy,14.99,89.99,4.4,168,30.5,372,All Levels,12339 
https://www.udemy.com/course/juniper-basics/,Juniper Basics,Welcome to Juniper. Come learn how to setup a Juniper network from your own home,Kiel Martin,14.99,19.99,4.2,167,10.5,40,All Levels,1545 
https://www.udemy.com/course/the-advanced-powershell-scripting-crash-course/,The PowerShell Scripting Crash Course,Go from an absolute beginner to an intermediate Powershell user in under 3 hours,Dolwin Fernandes,14.99,19.99,4.1,167,2.5,22,All Levels,3147 
https://www.udemy.com/course/helm-masterclass/,Helm Masterclass,The Next Step After Kubernetes...,Warp 9 Training,14.99,19.99,4.3,167,2,71,Beginner,852 
https://www.udemy.com/course/terraform-version-012-complete-guide-on-microsoft-azure/,Terraform Version 0.12 - Complete Guide on Microsoft Azure,An in-depth course going through the basics concepts of Terraform v 12 all the way to advanced techniques using Azure.,DevOps Made Easy,14.99,19.99,4.1,167,3,32,All Levels,1556 
https://www.udemy.com/course/mikrotik-routing-engineer-with-labs-mtcre/,MikroTik Routing Engineer with LABS,Understand the topics of the MikroTik MTCRE track and be ready for the MTCRE exam,Maher Haddad,14.99,19.99,4.8,167,14,63,Intermediate,949 
https://www.udemy.com/course/new-cisco-ccna-ipv4-course/,NEW Cisco CCNA IPv4 Course!,This course is geared to enhance your understanding of the IPv4 protocol which is still used today in the workplace.,Lazaro Diaz,14.99,19.99,4.8,167,4.5,37,All Levels,721 
https://www.udemy.com/course/learn-odoo-erp-for-absolute-beginners-2018/,Learn Odoo ERP for Absolute Beginners 2019,Odoo functional training course for absolute beginners. Learn how to setup Odoo ERP for your business and install apps.,Priyanka P,14.99,89.99,4.6,167,3.5,69,All Levels,727 
https://www.udemy.com/course/cyber-crime-cyber-law-by-dr-pavan-duggal/,CYBER CRIME & CYBER LAW - DR. PAVAN DUGGAL - CYBERLAW UNIV.,The most crucial paradigms in our digital lives today.,Dr. Pavan Duggal,14.99,24.99,4.3,167,1.5,31,All Levels,493 
https://www.udemy.com/course/spring-boot-and-rest-api/,Spring Boot  REST API and Microservices - Spring Cloud,Simple Short Tutorial for Spring Boot and Microservices with Spring Cloud,Coding Saint,14.99,89.99,4.2,167,6,58,Beginner,13968 
https://www.udemy.com/course/mikrotik-failover-setup-with-labs/,MikroTik Failover Setup with LABS,Have a smooth failover setup using MikroTik and keep your users connected to the internet if any ISP failure happens,Maher Haddad,14.99,19.99,4.8,166,2.5,15,All Levels,657 
https://www.udemy.com/course/writing-dax-queries/,Writing DAX Queries,DAX is much more than a language for writing measures. It's also a powerful and full-featured query language,Randy Minder,14.99,24.99,4.6,166,3.5,24,All Levels,1172 
https://www.udemy.com/course/become-a-fastest-typist-in-14-easy-steps/,Become A Fastest Typist In 14 Easy Steps,"Learn how to type fast and without seeing on the keyboard, A complete typing course for everyone.",EA Skills,14.99,89.99,3.8,166,33 total min,14,All Levels,1400 
https://www.udemy.com/course/ev3-python/,EV3 Python,Learn to program the world's most popular pedagogical robot with the world's most popular programming language!,Nigel WARD,14.99,24.99,3.9,166,4.5,21,Beginner,901 
https://www.udemy.com/course/arduino-python-control-py-code-arduino-using-python-pip/,Arduino meets Python: Step by Step,Control your Arduino using Python easily and effectively and unleash the power of Python coding and Arduino Hardware,"Educational Engineering Team, Ashraf Said",14.99,89.99,4.0,166,1,16,All Levels,44634 
https://www.udemy.com/course/terraformcertified/,Terraform - From Zero to Certified Professional,2021 HashiCorp Certified: Terraform Associate and much more,Denis Astahov,14.99,29.99,4.7,163,10,51,All Levels,1605 
https://www.udemy.com/course/ccna-security-labs/,CCNA Security - 7 Days till your Cisco 210-260 exam - Labs,CCNA Security Labs that you can practice at home with a full list of commands. A review before the CCNA Security exam.,Marious Kuriata,14.99,34.99,4.6,165,4,41,Intermediate,1602 
https://www.udemy.com/course/android-malware-analysis-from-zero-to-hero/,Android Malware Analysis - From Zero to Hero,All in one course on Android malware analysis,Mohamad Mahjoub,14.99,19.99,3.8,165,1.5,29,All Levels,20060 
https://www.udemy.com/course/azure-databricks/,Azure Databricks Masterclass: Beginners Guide to perform ETL,"Learn how to perform ETL operations in Azure Databricks. Ideal for DP-200 , DP-201, DP-203 exams",Amit Navgire,14.99,19.99,4.1,165,2.5,12,Beginner,704 
https://www.udemy.com/course/ansible-hero/,Complete Ansible Bootcamp: Go from zero to hero in Ansible,"Master Ansible Like a Boss ! Start from basics till deploy Docker, Jenkins, Kubernetes, your own applications and others",Abdennour TOUMI,14.99,89.99,4.7,165,4,103,Beginner,10830 
https://www.udemy.com/course/mastering-dax-studio/,Mastering DAX Studio,"DAX Studio is the productivity tool every DAX, Power BI and Power Pivot developer should be using",Randy Minder,14.99,24.99,4.6,165,2,24,All Levels,857 
https://www.udemy.com/course/statistics-a-z/,Statistics for Data Science using Python,"Statistics you need in the office: Core of Statistics, Inferential & Descriptive statistics, Hypothesis testing,",Shan Singh,14.99,29.99,4.8,165,8,47,All Levels,20199 
https://www.udemy.com/course/morethan-100-jenkins-declarative-pipeline-examples-for-beginners/,Jenkins Pipeline tutorial for Beginners with 100+ examples,"With Pipeline script, we'll see how we can work with JIRA, GIT, SVN, Shell, Conditions, When, POST and More",Tinku R,14.99,49.99,4.4,164,5.5,94,Beginner,6932 
https://www.udemy.com/course/learn-design-patterns-in-java/,25 Design Patterns in Java for Beginners,Learning how to deal with complex common problems by using design patterns.,Laurentiu Raducu,14.99,19.99,4.3,165,2.5,51,Beginner,37917 
https://www.udemy.com/course/dependency-injection-by-google-guice/,Gentle Introduction to Dependency Injection by Google Guice,The Best Guide for learning Google Guice from scratch,Sandeep Singh Chauhan,14.99,39.99,4.4,164,3.5,26,All Levels,526 
https://www.udemy.com/course/circuit-design-simulation-and-pcb-manufacturing-bundle/,"Circuit Design, Simulation and PCB Fabrication Bundle","Everything there is to know about how to Design, Simulate Electronic Circuits, Microcontrollers, Arduino and Make a PCB","Educational Engineering Team, Ashraf Said",14.99,89.99,4.5,164,13,139,All Levels,23609 
https://www.udemy.com/course/mastering-network-troubleshooting-with-wireshark/,Mastering Network Troubleshooting with Wireshark,Solve network problems and improve your understanding of network protocols by learning Wireshark from an expert.,Brian Hill,14.99,29.99,4.1,164,2.5,27,Intermediate,3113 
https://www.udemy.com/course/compile-your-first-ethereum-smart-contract/,Compile Your First Ethereum Smart Contract With Solidity,"Learn how to set up your own private blockchain node using Geth, Solidity, and Mist.",Will Bunker,14.99,19.99,3.1,164,43 total min,9,Intermediate,965 
https://www.udemy.com/course/vpn-tunneling-protocols-on-mikrotik-with-labs/,VPN Tunneling Protocols on MikroTik with LABS,"Learn and configure PPTP, L2TP, SSTP, OVPN, GRE, IPIP, EOIP on MikroTik RouterOS",Maher Haddad,14.99,19.99,4.1,164,5.5,23,All Levels,813 
https://www.udemy.com/course/bitcoin-made-easy/,Bitcoin Made Easy: Bitcoin and Blockchain Simply Explained,learn how Bitcoin works with easy explanations and animations!,Amrit S,14.99,19.99,4.4,164,38 total min,5,All Levels,6379 
https://www.udemy.com/course/cisco-packet-tracer-network-simulator/,Basics of Cisco Packet Tracer Network Simulator for CCNA,This is an introduction video guide of how to use Cisco Packet Tracer Network Simulator.,Gabriel Avramescu,14.99,89.99,4.4,163,1.5,17,Intermediate,1796 
https://www.udemy.com/course/power-bi-masterclass-how-to-use-calculate-in-dax/,Power BI Masterclass - How to use CALCULATE in DAX,"How to use CALCULATE function in DAX , understanding the CALCULATE function in POWER BI for beginners , Learn DAX fast",Dan We,14.99,89.99,4.7,163,3,22,Beginner,752 
https://www.udemy.com/course/crypto-trading-with-quantconnect-c/,Crypto Trading with QuantConnect (C#),Learn to write programs that algorithmically trade cryptocurrencies using QuantConnect (C#),Eric Summers,14.99,34.99,3.9,163,4,12,All Levels,756 
https://www.udemy.com/course/aerodynamics-propeller-matlab-simulate-design-wing/,Design and Simulate the Aerodynamics of Propellers in MATLAB,Understand the aerodynamics behind wings and propellers and use advanced methods to simulate propellers in MATLAB.,Eliott Wertheimer,14.99,19.99,4.7,163,4,14,All Levels,807 
https://www.udemy.com/course/business-analysis-masterclass/,Business Analysis Masterclass,We don't teach. We job Train!,Meetul Patel,14.99,89.99,4.6,163,31.5,25,All Levels,935 
https://www.udemy.com/course/ethical-hacking-capture-the-flag-walkthroughs-v3/,Ethical Hacking - Capture the Flag Walkthroughs - V3,Entry level Walkthroughs for Capture the Flag exercises that will help strengthen your pentesting skills.,Prof. K,14.99,19.99,4.4,163,1.5,12,All Levels,44725 
https://www.udemy.com/course/building-alexa-skills-for-home-automation-with-raspberry-pi/,Building Alexa Skills for Home Automation with Raspberry Pi,Learn to build Alexa Skills from scratch to control devices in your home with any Amazon Echo device and a Raspberry Pi,Lee Assam,14.99,89.99,4.6,163,4,60,Beginner,1525 
https://www.udemy.com/course/microsoft-excell-conditional-formatting/,Microsoft Excel: Excel Conditional formatting master(Excell),"Became in a master of Excel. Microsoft Excel 2010, 2013, 2016, Excel 2019 and Office 365  (conditional, formulas, data)",Denis Kulikov,14.99,89.99,4.4,163,2,23,All Levels,14718 
https://www.udemy.com/course/learn-intermediate-modern-c/,Learn Advanced Modern C++!,Take your knowledge of C++ to the next level!,James Raynard,14.99,34.99,4.3,162,15.5,118,Intermediate,1608 
https://www.udemy.com/course/unix-for-beginners/,Unix For Beginners,Absolute beginners to Unix - Learn the basic Unix Commands,Skill Tree,14.99,74.99,4.3,162,3,39,Beginner,666 
https://www.udemy.com/course/ccnp_ent_encor_26/,CCNP ENTERPRISE -ENCOR -350-401 PART 2/5,Learn Routing Technologies - OSPF EIGRP BGP,sikandar Shaik,19.99,,4.6,161,16,100,Expert,965 
https://www.udemy.com/course/aws-certified-solutions-architect-associate-complete-course/,AWS Certified Solutions Architect Associate 2020- Complete,"AWS Certification training with 180+ lectures including 50+ Practicals on AWS Console, 250+ Exam Review Questions & Quiz","TELCOMA Global 68,000+ Students!",14.99,89.99,3.3,162,16,184,Beginner,2656 
https://www.udemy.com/course/nodejs-crash-course-for-backend-engineer/,Node.js Crash Course : For Backend Development 2021,Node Backend Engineer (Nodejs + Express +MongoDB + PostMan + Heroku ) for Web Development,Anant Rungta,14.99,19.99,4.7,162,33 total min,8,Intermediate,14204 
https://www.udemy.com/course/pass-the-windows-server-2012-certification-exam-70-413-mcse/,Pass The Windows Server 2012 Certification Exam 70-413 MCSE,Want to pass the Microsoft Windows Server Exam 70-413? This course covers everything you need to know,Infinite Skills,14.99,49.99,4.8,162,10,109,All Levels,3079 
https://www.udemy.com/course/data-structure-using-c-programming-with-hands-on-project/,Data Structure  Using C Programming With Hands On Project,These course is all about basic concepts of a data structure including explaination from scratch.,"Sonal Palve, Sakshi Kakde",14.99,19.99,3.8,162,7,19,Beginner,18915 
https://www.udemy.com/course/ethical-hacking-with-nmap-and-metasploit-framework/,Hands-on Ethical Hacking Bootcamp 2021,Learn from a Security Professional on how to become a focused and paid Ethical Hacker.,Rajneesh Gupta,14.99,19.99,4.2,160,15,123,All Levels,12370 
https://www.udemy.com/course/introduction-to-electronic-components-a-step-by-step-guide/,Introduction to Electronic Components: A Step By Step Guide,This course will give you everything you need to start playing with electronics components and fix electronic devices,"Educational Engineering Team, Ashraf Said",14.99,89.99,3.2,161,3.5,36,All Levels,11366 
https://www.udemy.com/course/c-programming-for-beginners-go-from-zero-to-hero/,C Programming for Beginners - Go from Zero to Hero!,Unlock your super hero skills to master the C programming language in less than 30 days guaranteed.,EDUmobile Academy,14.99,89.99,4.2,161,3.5,31,All Levels,7316 
https://www.udemy.com/course/learn-plc-from-zero-to-hero-tia-portal-and-simatic-step7/,PLC from zero to Hero (TIA Portal / SIMATIC STEP 7 /ITS PLC),Learn PLC ladder programming on logixpro & TIA portal and Electrical Control for real Industrial Automatic System by PLC,NewWay Academy,14.99,89.99,4.3,161,10.5,43,All Levels,906 
https://www.udemy.com/course/domain-driven-design-fundamentals/,Domain Driven Design: Fundamentals,Dive in to the world of Domain Driven Design!,Abstract Architect,14.99,19.99,3.8,161,1,31,All Levels,594 
https://www.udemy.com/course/hacking-securing-php/,Certified Secure Coder- PHP (CSC- PHP),This course teaches how to hack and secure PHP. Owasp top10(A1 to A10)  for PHP.,Cyber Security & Privacy Foundation Pte Ltd,14.99,19.99,4.0,161,4,66,Intermediate,1429 
https://www.udemy.com/course/ccnp-rs-route-300-101-deep-dive-with-baldev/,CCNP ROUTE 300-101 Deep Dive:,CCNP R&S ROUTE 300-101 Deep Dive: With Baldev,Baldev Singh,14.99,89.99,4.6,161,48.5,494,All Levels,804 
https://www.udemy.com/course/sscp-certification-systems-security-certified-practitioner/,SSCP Certification (Systems Security Certified Practitioner,Imbibe the most up-to-date penetration testing and management skills to determine resiliency against cyber-attacks,Packt Publishing,14.99,89.99,4.1,161,5.5,95,Intermediate,641 
